Estacion,Nombre_Estacion,Año,Mes_Num,Mes,Dias_Esperados,Dias_Con_Datos,Pct_Completitud,Estado
132001,EL PALMAR,2019,10,Octubre,31,0,0.0,Pendiente
132001,EL PALMAR,2019,11,Noviembre,30,0,0.0,Pendiente
132001,EL PALMAR,2019,12,Diciembre,31,0,0.0,Pendiente
132001,EL PALMAR,2020,1,Enero,31,31,100.0,Completo
132001,EL PALMAR,2020,2,Febrero,29,29,100.0,Completo
132001,EL PALMAR,2020,3,Marzo,31,32,103.2,Completo
132001,EL PALMAR,2020,4,Abril,30,30,100.0,Completo
132001,EL PALMAR,2020,5,Mayo,31,31,100.0,Completo
132001,EL PALMAR,2020,6,Junio,30,30,100.0,Completo
132001,EL PALMAR,2020,7,Julio,31,31,100.0,Completo
132001,EL PALMAR,2020,8,Agosto,31,31,100.0,Completo
132001,EL PALMAR,2020,9,Septiembre,30,30,100.0,Completo
132001,EL PALMAR,2020,10,Octubre,31,29,93.5,Incompleto
132001,EL PALMAR,2020,11,Noviembre,30,28,93.3,Incompleto
132001,EL PALMAR,2020,12,Diciembre,31,35,112.9,Completo
132001,EL PALMAR,2021,1,Enero,31,35,112.9,Completo
132001,EL PALMAR,2021,2,Febrero,28,27,96.4,Incompleto
132001,EL PALMAR,2021,3,Marzo,31,33,106.5,Completo
132001,EL PALMAR,2021,4,Abril,30,33,110.0,Completo
132001,EL PALMAR,2021,5,Mayo,31,33,106.5,Completo
132001,EL PALMAR,2021,6,Junio,30,30,100.0,Completo
132001,EL PALMAR,2021,7,Julio,31,31,100.0,Completo
132001,EL PALMAR,2021,8,Agosto,31,31,100.0,Completo
132001,EL PALMAR,2021,9,Septiembre,30,30,100.0,Completo
132001,EL PALMAR,2021,10,Octubre,31,31,100.0,Completo
132001,EL PALMAR,2021,11,Noviembre,30,30,100.0,Completo
132001,EL PALMAR,2021,12,Diciembre,31,28,90.3,Incompleto
132001,EL PALMAR,2022,1,Enero,31,31,100.0,Completo
132001,EL PALMAR,2022,2,Febrero,28,28,100.0,Completo
132001,EL PALMAR,2022,3,Marzo,31,26,83.9,Incompleto
132001,EL PALMAR,2022,4,Abril,30,29,96.7,Incompleto
132001,EL PALMAR,2022,5,Mayo,31,31,100.0,Completo
132001,EL PALMAR,2022,6,Junio,30,30,100.0,Completo
132001,EL PALMAR,2022,7,Julio,31,31,100.0,Completo
132001,EL PALMAR,2022,8,Agosto,31,32,103.2,Completo
132001,EL PALMAR,2022,9,Septiembre,30,30,100.0,Completo
132001,EL PALMAR,2022,10,Octubre,31,28,90.3,Incompleto
132001,EL PALMAR,2022,11,Noviembre,30,29,96.7,Incompleto
132001,EL PALMAR,2022,12,Diciembre,31,31,100.0,Completo
132001,EL PALMAR,2023,1,Enero,31,31,100.0,Completo
132001,EL PALMAR,2023,2,Febrero,28,28,100.0,Completo
132001,EL PALMAR,2023,3,Marzo,31,31,100.0,Completo
132001,EL PALMAR,2023,4,Abril,30,30,100.0,Completo
132001,EL PALMAR,2023,5,Mayo,31,31,100.0,Completo
132001,EL PALMAR,2023,6,Junio,30,30,100.0,Completo
132001,EL PALMAR,2023,7,Julio,31,31,100.0,Completo
132001,EL PALMAR,2023,8,Agosto,31,31,100.0,Completo
132001,EL PALMAR,2023,9,Septiembre,30,26,86.7,Incompleto
132001,EL PALMAR,2023,10,Octubre,31,0,0.0,Pendiente
132001,EL PALMAR,2023,11,Noviembre,30,0,0.0,Pendiente
132001,EL PALMAR,2023,12,Diciembre,31,30,96.8,Incompleto
132001,EL PALMAR,2024,1,Enero,31,31,100.0,Completo
132001,EL PALMAR,2024,2,Febrero,29,29,100.0,Completo
132001,EL PALMAR,2024,3,Marzo,31,31,100.0,Completo
132001,EL PALMAR,2024,4,Abril,30,30,100.0,Completo
132001,EL PALMAR,2024,5,Mayo,31,31,100.0,Completo
132001,EL PALMAR,2024,6,Junio,30,30,100.0,Completo
132001,EL PALMAR,2024,7,Julio,31,31,100.0,Completo
132001,EL PALMAR,2024,8,Agosto,31,31,100.0,Completo
132001,EL PALMAR,2024,9,Septiembre,30,30,100.0,Completo
132001,EL PALMAR,2024,10,Octubre,31,31,100.0,Completo
132001,EL PALMAR,2024,11,Noviembre,30,30,100.0,Completo
132001,EL PALMAR,2024,12,Diciembre,31,31,100.0,Completo
132001,EL PALMAR,2025,1,Enero,31,31,100.0,Completo
132001,EL PALMAR,2025,2,Febrero,28,28,100.0,Completo
132001,EL PALMAR,2025,3,Marzo,31,31,100.0,Completo
132001,EL PALMAR,2025,4,Abril,30,30,100.0,Completo
132001,EL PALMAR,2025,5,Mayo,31,31,100.0,Completo
132001,EL PALMAR,2025,6,Junio,30,27,90.0,Incompleto
132001,EL PALMAR,2025,7,Julio,31,31,100.0,Completo
132001,EL PALMAR,2025,8,Agosto,31,31,100.0,Completo
132001,EL PALMAR,2025,9,Septiembre,30,30,100.0,Completo
132001,EL PALMAR,2025,10,Octubre,31,27,87.1,Incompleto
132001,EL PALMAR,2025,11,Noviembre,30,30,100.0,Completo
132001,EL PALMAR,2025,12,Diciembre,31,31,100.0,Completo
132001,EL PALMAR,2026,1,Enero,31,31,100.0,Completo
132001,EL PALMAR,2026,2,Febrero,28,28,100.0,Completo
132001,EL PALMAR,2026,3,Marzo,31,31,100.0,Completo
132001,EL PALMAR,2026,4,Abril,30,30,100.0,Completo
132001,EL PALMAR,2026,5,Mayo,31,31,100.0,Completo
132001,EL PALMAR,2026,6,Junio,30,10,33.3,Pendiente
132003,LOS VALLES,2013,1,Enero,31,31,100.0,Completo
132003,LOS VALLES,2013,2,Febrero,28,27,96.4,Incompleto
132003,LOS VALLES,2013,3,Marzo,31,9,29.0,Pendiente
132003,LOS VALLES,2013,4,Abril,30,0,0.0,Pendiente
132003,LOS VALLES,2013,6,Junio,30,30,100.0,Completo
132003,LOS VALLES,2013,7,Julio,31,0,0.0,Pendiente
132003,LOS VALLES,2014,1,Enero,31,31,100.0,Completo
132003,LOS VALLES,2014,5,Mayo,31,30,96.8,Incompleto
132003,LOS VALLES,2014,6,Junio,30,31,103.3,Completo
132003,LOS VALLES,2014,7,Julio,31,31,100.0,Completo
132003,LOS VALLES,2014,8,Agosto,31,30,96.8,Incompleto
132003,LOS VALLES,2014,12,Diciembre,31,0,0.0,Pendiente
132003,LOS VALLES,2015,5,Mayo,31,31,100.0,Completo
132003,LOS VALLES,2015,6,Junio,30,20,66.7,Incompleto
132003,LOS VALLES,2015,7,Julio,31,10,32.3,Pendiente
132003,LOS VALLES,2015,8,Agosto,31,31,100.0,Completo
132003,LOS VALLES,2015,9,Septiembre,30,29,96.7,Incompleto
132003,LOS VALLES,2015,10,Octubre,31,31,100.0,Completo
132003,LOS VALLES,2015,11,Noviembre,30,30,100.0,Completo
132003,LOS VALLES,2015,12,Diciembre,31,21,67.7,Incompleto
132003,LOS VALLES,2016,2,Febrero,29,31,106.9,Completo
132003,LOS VALLES,2016,4,Abril,30,19,63.3,Incompleto
132003,LOS VALLES,2016,5,Mayo,31,26,83.9,Incompleto
132003,LOS VALLES,2016,6,Junio,30,27,90.0,Incompleto
132003,LOS VALLES,2016,8,Agosto,31,27,87.1,Incompleto
132003,LOS VALLES,2016,9,Septiembre,30,16,53.3,Incompleto
132003,LOS VALLES,2016,11,Noviembre,30,8,26.7,Pendiente
132003,LOS VALLES,2016,12,Diciembre,31,4,12.9,Pendiente
132003,LOS VALLES,2017,1,Enero,31,31,100.0,Completo
132003,LOS VALLES,2017,2,Febrero,28,28,100.0,Completo
132003,LOS VALLES,2017,3,Marzo,31,31,100.0,Completo
132003,LOS VALLES,2017,4,Abril,30,30,100.0,Completo
132003,LOS VALLES,2017,5,Mayo,31,31,100.0,Completo
132003,LOS VALLES,2017,6,Junio,30,30,100.0,Completo
132003,LOS VALLES,2017,7,Julio,31,31,100.0,Completo
132003,LOS VALLES,2017,8,Agosto,31,31,100.0,Completo
132003,LOS VALLES,2017,9,Septiembre,30,1,3.3,Pendiente
132003,LOS VALLES,2017,10,Octubre,31,30,96.8,Incompleto
132003,LOS VALLES,2017,11,Noviembre,30,30,100.0,Completo
132003,LOS VALLES,2017,12,Diciembre,31,31,100.0,Completo
132003,LOS VALLES,2018,1,Enero,31,31,100.0,Completo
132003,LOS VALLES,2018,2,Febrero,28,28,100.0,Completo
132003,LOS VALLES,2018,3,Marzo,31,31,100.0,Completo
132003,LOS VALLES,2018,4,Abril,30,30,100.0,Completo
132003,LOS VALLES,2018,5,Mayo,31,31,100.0,Completo
132003,LOS VALLES,2018,6,Junio,30,30,100.0,Completo
132003,LOS VALLES,2018,7,Julio,31,31,100.0,Completo
132003,LOS VALLES,2018,8,Agosto,31,31,100.0,Completo
132003,LOS VALLES,2018,9,Septiembre,30,30,100.0,Completo
132003,LOS VALLES,2018,10,Octubre,31,31,100.0,Completo
132003,LOS VALLES,2018,11,Noviembre,30,30,100.0,Completo
132003,LOS VALLES,2018,12,Diciembre,31,31,100.0,Completo
132003,LOS VALLES,2019,1,Enero,31,31,100.0,Completo
132003,LOS VALLES,2019,2,Febrero,28,28,100.0,Completo
132003,LOS VALLES,2019,3,Marzo,31,31,100.0,Completo
132003,LOS VALLES,2019,4,Abril,30,30,100.0,Completo
132003,LOS VALLES,2019,5,Mayo,31,31,100.0,Completo
132003,LOS VALLES,2019,6,Junio,30,30,100.0,Completo
132003,LOS VALLES,2019,7,Julio,31,31,100.0,Completo
132003,LOS VALLES,2019,8,Agosto,31,31,100.0,Completo
132003,LOS VALLES,2019,9,Septiembre,30,30,100.0,Completo
132003,LOS VALLES,2019,10,Octubre,31,31,100.0,Completo
132003,LOS VALLES,2019,11,Noviembre,30,30,100.0,Completo
132003,LOS VALLES,2019,12,Diciembre,31,31,100.0,Completo
132003,LOS VALLES,2020,1,Enero,31,31,100.0,Completo
132003,LOS VALLES,2020,2,Febrero,29,29,100.0,Completo
132003,LOS VALLES,2020,3,Marzo,31,31,100.0,Completo
132003,LOS VALLES,2020,4,Abril,30,30,100.0,Completo
132003,LOS VALLES,2020,5,Mayo,31,31,100.0,Completo
132003,LOS VALLES,2020,6,Junio,30,30,100.0,Completo
132003,LOS VALLES,2020,7,Julio,31,31,100.0,Completo
132003,LOS VALLES,2020,8,Agosto,31,31,100.0,Completo
132003,LOS VALLES,2020,9,Septiembre,30,30,100.0,Completo
132003,LOS VALLES,2020,10,Octubre,31,31,100.0,Completo
132003,LOS VALLES,2020,11,Noviembre,30,29,96.7,Incompleto
132003,LOS VALLES,2020,12,Diciembre,31,31,100.0,Completo
132003,LOS VALLES,2021,1,Enero,31,31,100.0,Completo
132003,LOS VALLES,2021,2,Febrero,28,28,100.0,Completo
132003,LOS VALLES,2021,3,Marzo,31,31,100.0,Completo
132003,LOS VALLES,2021,4,Abril,30,30,100.0,Completo
132003,LOS VALLES,2021,5,Mayo,31,31,100.0,Completo
132003,LOS VALLES,2021,6,Junio,30,30,100.0,Completo
132003,LOS VALLES,2021,7,Julio,31,31,100.0,Completo
132003,LOS VALLES,2021,8,Agosto,31,31,100.0,Completo
132003,LOS VALLES,2021,9,Septiembre,30,30,100.0,Completo
132003,LOS VALLES,2021,10,Octubre,31,31,100.0,Completo
132003,LOS VALLES,2021,11,Noviembre,30,30,100.0,Completo
132003,LOS VALLES,2021,12,Diciembre,31,31,100.0,Completo
132003,LOS VALLES,2022,1,Enero,31,31,100.0,Completo
132003,LOS VALLES,2022,2,Febrero,28,28,100.0,Completo
132003,LOS VALLES,2022,3,Marzo,31,31,100.0,Completo
132003,LOS VALLES,2022,4,Abril,30,30,100.0,Completo
132003,LOS VALLES,2022,5,Mayo,31,30,96.8,Incompleto
132003,LOS VALLES,2022,6,Junio,30,30,100.0,Completo
132003,LOS VALLES,2022,7,Julio,31,31,100.0,Completo
132003,LOS VALLES,2022,8,Agosto,31,31,100.0,Completo
132003,LOS VALLES,2022,9,Septiembre,30,30,100.0,Completo
132003,LOS VALLES,2022,10,Octubre,31,31,100.0,Completo
132003,LOS VALLES,2022,11,Noviembre,30,30,100.0,Completo
132003,LOS VALLES,2022,12,Diciembre,31,31,100.0,Completo
132003,LOS VALLES,2023,1,Enero,31,31,100.0,Completo
132003,LOS VALLES,2023,2,Febrero,28,28,100.0,Completo
132003,LOS VALLES,2023,3,Marzo,31,31,100.0,Completo
132003,LOS VALLES,2023,4,Abril,30,30,100.0,Completo
132003,LOS VALLES,2023,5,Mayo,31,31,100.0,Completo
132003,LOS VALLES,2023,6,Junio,30,30,100.0,Completo
132003,LOS VALLES,2023,7,Julio,31,28,90.3,Incompleto
132003,LOS VALLES,2023,8,Agosto,31,31,100.0,Completo
132003,LOS VALLES,2023,9,Septiembre,30,30,100.0,Completo
132003,LOS VALLES,2023,10,Octubre,31,31,100.0,Completo
132003,LOS VALLES,2023,11,Noviembre,30,30,100.0,Completo
132003,LOS VALLES,2023,12,Diciembre,31,25,80.6,Incompleto
132003,LOS VALLES,2024,1,Enero,31,31,100.0,Completo
132003,LOS VALLES,2024,2,Febrero,29,29,100.0,Completo
132003,LOS VALLES,2024,3,Marzo,31,31,100.0,Completo
132003,LOS VALLES,2024,4,Abril,30,30,100.0,Completo
132003,LOS VALLES,2024,5,Mayo,31,31,100.0,Completo
132003,LOS VALLES,2024,6,Junio,30,30,100.0,Completo
132003,LOS VALLES,2024,7,Julio,31,31,100.0,Completo
132003,LOS VALLES,2024,8,Agosto,31,30,96.8,Incompleto
132003,LOS VALLES,2024,9,Septiembre,30,30,100.0,Completo
132003,LOS VALLES,2024,10,Octubre,31,31,100.0,Completo
132003,LOS VALLES,2024,11,Noviembre,30,30,100.0,Completo
132003,LOS VALLES,2024,12,Diciembre,31,31,100.0,Completo
132003,LOS VALLES,2025,1,Enero,31,31,100.0,Completo
132003,LOS VALLES,2025,2,Febrero,28,28,100.0,Completo
132003,LOS VALLES,2025,3,Marzo,31,31,100.0,Completo
132003,LOS VALLES,2025,4,Abril,30,30,100.0,Completo
132003,LOS VALLES,2025,5,Mayo,31,31,100.0,Completo
132003,LOS VALLES,2025,6,Junio,30,15,50.0,Incompleto
132003,LOS VALLES,2025,7,Julio,31,31,100.0,Completo
132003,LOS VALLES,2025,8,Agosto,31,31,100.0,Completo
132003,LOS VALLES,2025,9,Septiembre,30,30,100.0,Completo
132003,LOS VALLES,2025,10,Octubre,31,31,100.0,Completo
132003,LOS VALLES,2025,11,Noviembre,30,30,100.0,Completo
132003,LOS VALLES,2025,12,Diciembre,31,31,100.0,Completo
132003,LOS VALLES,2026,1,Enero,31,31,100.0,Completo
132003,LOS VALLES,2026,2,Febrero,28,28,100.0,Completo
132003,LOS VALLES,2026,3,Marzo,31,31,100.0,Completo
132003,LOS VALLES,2026,4,Abril,30,30,100.0,Completo
132003,LOS VALLES,2026,5,Mayo,31,4,12.9,Pendiente
132006,LAGUNA LA YEGUADA,2015,2,Febrero,28,31,110.7,Completo
132006,LAGUNA LA YEGUADA,2015,3,Marzo,31,29,93.5,Incompleto
132006,LAGUNA LA YEGUADA,2015,4,Abril,30,35,116.7,Completo
132006,LAGUNA LA YEGUADA,2015,5,Mayo,31,24,77.4,Incompleto
132006,LAGUNA LA YEGUADA,2015,6,Junio,30,29,96.7,Incompleto
132006,LAGUNA LA YEGUADA,2015,7,Julio,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2015,8,Agosto,31,15,48.4,Pendiente
132006,LAGUNA LA YEGUADA,2015,9,Septiembre,30,3,10.0,Pendiente
132006,LAGUNA LA YEGUADA,2015,10,Octubre,31,6,19.4,Pendiente
132006,LAGUNA LA YEGUADA,2015,11,Noviembre,30,0,0.0,Pendiente
132006,LAGUNA LA YEGUADA,2015,12,Diciembre,31,0,0.0,Pendiente
132006,LAGUNA LA YEGUADA,2016,1,Enero,31,30,96.8,Incompleto
132006,LAGUNA LA YEGUADA,2016,4,Abril,30,3,10.0,Pendiente
132006,LAGUNA LA YEGUADA,2016,8,Agosto,31,1,3.2,Pendiente
132006,LAGUNA LA YEGUADA,2016,10,Octubre,31,0,0.0,Pendiente
132006,LAGUNA LA YEGUADA,2016,11,Noviembre,30,1,3.3,Pendiente
132006,LAGUNA LA YEGUADA,2016,12,Diciembre,31,0,0.0,Pendiente
132006,LAGUNA LA YEGUADA,2017,1,Enero,31,8,25.8,Pendiente
132006,LAGUNA LA YEGUADA,2017,7,Julio,31,0,0.0,Pendiente
132006,LAGUNA LA YEGUADA,2017,8,Agosto,31,0,0.0,Pendiente
132006,LAGUNA LA YEGUADA,2017,10,Octubre,31,0,0.0,Pendiente
132006,LAGUNA LA YEGUADA,2018,1,Enero,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2018,2,Febrero,28,28,100.0,Completo
132006,LAGUNA LA YEGUADA,2018,3,Marzo,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2018,4,Abril,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2018,5,Mayo,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2018,6,Junio,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2018,7,Julio,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2018,8,Agosto,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2018,9,Septiembre,30,29,96.7,Incompleto
132006,LAGUNA LA YEGUADA,2018,10,Octubre,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2018,11,Noviembre,30,22,73.3,Incompleto
132006,LAGUNA LA YEGUADA,2018,12,Diciembre,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2019,1,Enero,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2019,2,Febrero,28,28,100.0,Completo
132006,LAGUNA LA YEGUADA,2019,3,Marzo,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2019,4,Abril,30,27,90.0,Incompleto
132006,LAGUNA LA YEGUADA,2019,5,Mayo,31,27,87.1,Incompleto
132006,LAGUNA LA YEGUADA,2019,6,Junio,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2019,7,Julio,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2019,8,Agosto,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2019,9,Septiembre,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2019,10,Octubre,31,26,83.9,Incompleto
132006,LAGUNA LA YEGUADA,2019,11,Noviembre,30,28,93.3,Incompleto
132006,LAGUNA LA YEGUADA,2019,12,Diciembre,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2020,1,Enero,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2020,2,Febrero,29,29,100.0,Completo
132006,LAGUNA LA YEGUADA,2020,3,Marzo,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2020,4,Abril,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2020,5,Mayo,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2020,6,Junio,30,16,53.3,Incompleto
132006,LAGUNA LA YEGUADA,2020,7,Julio,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2020,8,Agosto,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2020,9,Septiembre,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2020,10,Octubre,31,30,96.8,Incompleto
132006,LAGUNA LA YEGUADA,2020,11,Noviembre,30,29,96.7,Incompleto
132006,LAGUNA LA YEGUADA,2020,12,Diciembre,31,17,54.8,Incompleto
132006,LAGUNA LA YEGUADA,2021,1,Enero,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2021,2,Febrero,28,28,100.0,Completo
132006,LAGUNA LA YEGUADA,2021,3,Marzo,31,26,83.9,Incompleto
132006,LAGUNA LA YEGUADA,2021,4,Abril,30,29,96.7,Incompleto
132006,LAGUNA LA YEGUADA,2021,5,Mayo,31,30,96.8,Incompleto
132006,LAGUNA LA YEGUADA,2021,6,Junio,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2021,7,Julio,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2021,8,Agosto,31,30,96.8,Incompleto
132006,LAGUNA LA YEGUADA,2021,9,Septiembre,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2021,10,Octubre,31,30,96.8,Incompleto
132006,LAGUNA LA YEGUADA,2021,11,Noviembre,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2021,12,Diciembre,31,15,48.4,Pendiente
132006,LAGUNA LA YEGUADA,2022,1,Enero,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2022,2,Febrero,28,28,100.0,Completo
132006,LAGUNA LA YEGUADA,2022,3,Marzo,31,30,96.8,Incompleto
132006,LAGUNA LA YEGUADA,2022,4,Abril,30,29,96.7,Incompleto
132006,LAGUNA LA YEGUADA,2022,5,Mayo,31,23,74.2,Incompleto
132006,LAGUNA LA YEGUADA,2022,6,Junio,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2022,7,Julio,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2022,8,Agosto,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2022,9,Septiembre,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2022,10,Octubre,31,30,96.8,Incompleto
132006,LAGUNA LA YEGUADA,2022,11,Noviembre,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2022,12,Diciembre,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2023,1,Enero,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2023,2,Febrero,28,26,92.9,Incompleto
132006,LAGUNA LA YEGUADA,2023,3,Marzo,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2023,4,Abril,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2023,5,Mayo,31,30,96.8,Incompleto
132006,LAGUNA LA YEGUADA,2023,6,Junio,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2023,7,Julio,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2023,8,Agosto,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2023,9,Septiembre,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2023,10,Octubre,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2023,11,Noviembre,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2023,12,Diciembre,31,23,74.2,Incompleto
132006,LAGUNA LA YEGUADA,2024,1,Enero,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2024,2,Febrero,29,29,100.0,Completo
132006,LAGUNA LA YEGUADA,2024,3,Marzo,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2024,4,Abril,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2024,5,Mayo,31,30,96.8,Incompleto
132006,LAGUNA LA YEGUADA,2024,6,Junio,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2024,7,Julio,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2024,8,Agosto,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2024,9,Septiembre,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2024,10,Octubre,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2024,11,Noviembre,30,27,90.0,Incompleto
132006,LAGUNA LA YEGUADA,2024,12,Diciembre,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2025,1,Enero,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2025,2,Febrero,28,28,100.0,Completo
132006,LAGUNA LA YEGUADA,2025,3,Marzo,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2025,4,Abril,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2025,5,Mayo,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2025,6,Junio,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2025,7,Julio,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2025,8,Agosto,31,30,96.8,Incompleto
132006,LAGUNA LA YEGUADA,2025,9,Septiembre,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2025,10,Octubre,31,28,90.3,Incompleto
132006,LAGUNA LA YEGUADA,2025,11,Noviembre,30,28,93.3,Incompleto
132006,LAGUNA LA YEGUADA,2025,12,Diciembre,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2026,1,Enero,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2026,2,Febrero,28,27,96.4,Incompleto
132006,LAGUNA LA YEGUADA,2026,3,Marzo,31,31,100.0,Completo
132006,LAGUNA LA YEGUADA,2026,4,Abril,30,30,100.0,Completo
132006,LAGUNA LA YEGUADA,2026,5,Mayo,31,25,80.6,Incompleto
132008,CERRO VERDE,2013,1,Enero,31,31,100.0,Completo
132008,CERRO VERDE,2013,2,Febrero,28,28,100.0,Completo
132008,CERRO VERDE,2013,3,Marzo,31,31,100.0,Completo
132008,CERRO VERDE,2013,4,Abril,30,16,53.3,Incompleto
132008,CERRO VERDE,2013,5,Mayo,31,0,0.0,Pendiente
132008,CERRO VERDE,2013,6,Junio,30,29,96.7,Incompleto
132008,CERRO VERDE,2013,7,Julio,31,0,0.0,Pendiente
132008,CERRO VERDE,2013,8,Agosto,31,0,0.0,Pendiente
132008,CERRO VERDE,2013,9,Septiembre,30,0,0.0,Pendiente
132008,CERRO VERDE,2013,12,Diciembre,31,17,54.8,Incompleto
132008,CERRO VERDE,2015,3,Marzo,31,31,100.0,Completo
132008,CERRO VERDE,2015,4,Abril,30,5,16.7,Pendiente
132008,CERRO VERDE,2015,6,Junio,30,26,86.7,Incompleto
132008,CERRO VERDE,2015,7,Julio,31,30,96.8,Incompleto
132008,CERRO VERDE,2015,10,Octubre,31,23,74.2,Incompleto
132008,CERRO VERDE,2015,11,Noviembre,30,0,0.0,Pendiente
132008,CERRO VERDE,2017,3,Marzo,31,31,100.0,Completo
132008,CERRO VERDE,2017,4,Abril,30,10,33.3,Pendiente
132008,CERRO VERDE,2017,5,Mayo,31,0,0.0,Pendiente
132008,CERRO VERDE,2017,6,Junio,30,0,0.0,Pendiente
132008,CERRO VERDE,2017,7,Julio,31,0,0.0,Pendiente
132008,CERRO VERDE,2017,8,Agosto,31,0,0.0,Pendiente
132008,CERRO VERDE,2017,9,Septiembre,30,1,3.3,Pendiente
132008,CERRO VERDE,2017,10,Octubre,31,0,0.0,Pendiente
132008,CERRO VERDE,2017,12,Diciembre,31,0,0.0,Pendiente
132008,CERRO VERDE,2018,1,Enero,31,31,100.0,Completo
132008,CERRO VERDE,2018,2,Febrero,28,28,100.0,Completo
132008,CERRO VERDE,2018,3,Marzo,31,31,100.0,Completo
132008,CERRO VERDE,2018,4,Abril,30,30,100.0,Completo
132008,CERRO VERDE,2018,5,Mayo,31,31,100.0,Completo
132008,CERRO VERDE,2018,6,Junio,30,30,100.0,Completo
132008,CERRO VERDE,2018,7,Julio,31,31,100.0,Completo
132008,CERRO VERDE,2018,8,Agosto,31,31,100.0,Completo
132008,CERRO VERDE,2018,9,Septiembre,30,30,100.0,Completo
132008,CERRO VERDE,2018,10,Octubre,31,31,100.0,Completo
132008,CERRO VERDE,2018,11,Noviembre,30,30,100.0,Completo
132008,CERRO VERDE,2018,12,Diciembre,31,31,100.0,Completo
132008,CERRO VERDE,2019,1,Enero,31,31,100.0,Completo
132008,CERRO VERDE,2019,2,Febrero,28,28,100.0,Completo
132008,CERRO VERDE,2019,3,Marzo,31,31,100.0,Completo
132008,CERRO VERDE,2019,4,Abril,30,30,100.0,Completo
132008,CERRO VERDE,2019,5,Mayo,31,31,100.0,Completo
132008,CERRO VERDE,2019,6,Junio,30,14,46.7,Pendiente
132008,CERRO VERDE,2019,7,Julio,31,10,32.3,Pendiente
132008,CERRO VERDE,2019,8,Agosto,31,31,100.0,Completo
